"Event Name","Event Type","Resource Id","Event Date","Account","Region","Description"
"o2-s3-default-encryption","security","o2-203471797812-cloudtrail-access-logs","2020-04-27T19:44:18.662Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket does not have default encryption configured."
"o2-iam-admin-user-no-mfa","security","debopriyo.chakraborty","2020-04-28T05:45:49.519Z","Cloudticity-Fission-QA","us-east-1","An IAM user with admin permissions does not have multi-factor authentication enabled"
"o2-ebs-untagged-volume","compliance","vol-0473b3bf8ca2c265f","2020-04-28T05:50:47.395Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-required-tags","compliance","i-0e74d42091e9c4a7c","2020-04-28T05:50:49.845Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-iam-unassigned-user","security","AIDAS6X65HY2DGLPOVEHQ","2020-04-28T05:50:59.520Z","Cloudticity-Fission-QA","us-east-1","IAM user is not assigned to o2-Customer group."
"o2-ssm-unmanaged-instance","availability","i-0e74d42091e9c4a7c","2020-04-28T05:53:12.009Z","Cloudticity-Fission-QA","us-east-1"," EC2 instance is not managed by SSM"
"o2-ebs-unencrypted-volume","security","vol-0473b3bf8ca2c265f","2020-04-28T06:02:07.003Z","Cloudticity-Fission-QA","us-east-1"," EBS volume tagged for PHI is not encrypted"
"o2-s3-logging-not-enabled","compliance","o2-elb-v1-deboc1-access-logs","2020-04-28T06:57:07.876Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-default-encryption","security","o2-elb-v1-deboc1-access-logs","2020-04-28T06:59:42.063Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket does not have default encryption configured."
"o2-s3-logging-not-enabled","compliance","o2-elb-v2-application-deboa1-access-logs","2020-04-28T07:02:15.650Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-default-encryption","security","o2-elb-v2-application-deboa1-access-logs","2020-04-28T07:04:42.882Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket does not have default encryption configured."
"o2-iam-admin-user-no-mfa","security","ranjith.chilaka","2020-04-28T08:43:46.856Z","Cloudticity-Fission-QA","us-east-1","An IAM user with admin permissions does not have multi-factor authentication enabled"
"o2-iam-unassigned-user","security","AIDAS6X65HY2A7XAGBJGI","2020-04-28T08:49:03.433Z","Cloudticity-Fission-QA","us-east-1","IAM user is not assigned to o2-Customer group."
"o2-load-balancer-v1-no-access-log","compliance","classickiran2804001","2020-04-28T12:18:26.823Z","Cloudticity-Fission-QA","us-east-1","o2-load-balancer-v1-no-access-log"
"o2-load-balancer-v1-unencrypted-protocol","compliance","classickiran2804001","2020-04-28T12:18:26.901Z","Cloudticity-Fission-QA","us-east-1","o2-load-balancer-v1-unencrypted-protocol"
"o2-s3-logging-not-enabled","compliance","o2-elb-v1-classickiran2804001-access-logs","2020-04-28T12:27:07.174Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-default-encryption","security","o2-elb-v1-classickiran2804001-access-logs","2020-04-28T12:29:40.748Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket does not have default encryption configured."
"o2-load-balancer-v1-no-access-log","compliance","classicunhealthy001","2020-04-28T12:54:26.219Z","Cloudticity-Fission-QA","us-east-1","o2-load-balancer-v1-no-access-log"
"o2-load-balancer-v1-unencrypted-protocol","compliance","classicunhealthy001","2020-04-28T12:54:26.301Z","Cloudticity-Fission-QA","us-east-1","o2-load-balancer-v1-unencrypted-protocol"
"o2-ebs-untagged-volume","compliance","vol-02efaa5d161011dc8","2020-04-28T12:57:05.572Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-required-tags","compliance","i-0c70fa2dc2689b5df","2020-04-28T12:57:06.870Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-load-balancer-v1-unhealthy-instances","compliance","classicunhealthy001","2020-04-28T12:58:14.731Z","Cloudticity-Fission-QA","us-east-1","o2-load-balancer-v1-unhealthy-instances"
"o2-ssm-unmanaged-instance","availability","i-0c70fa2dc2689b5df","2020-04-28T12:59:00.201Z","Cloudticity-Fission-QA","us-east-1"," EC2 instance is not managed by SSM"
"o2-security-group-unrestricted-ssh","security","sg-0194a2aa5a26f9b29","2020-04-28T12:59:06.057Z","Cloudticity-Fission-QA","us-east-1","A security group has port 22 (SSH) assigned to an open IP range."
"o2-s3-logging-not-enabled","compliance","o2-elb-v1-classicunhealthy001-access-logs","2020-04-28T13:02:09.127Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-default-encryption","security","o2-elb-v1-classicunhealthy001-access-logs","2020-04-28T13:04:35.486Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket does not have default encryption configured."
"o2-ebs-unencrypted-volume","security","vol-02efaa5d161011dc8","2020-04-28T13:07:08.673Z","Cloudticity-Fission-QA","us-east-1"," EBS volume tagged for PHI is not encrypted"
"o2-load-balancer-v2-no-access-log","compliance","arn:aws:elasticloadbalancing:us-east-1:203471797812:loadbalancer/net/kirantest2804001/eeec641883d922e7","2020-04-28T13:12:17.086Z","Cloudticity-Fission-QA","us-east-1","o2-load-balancer-v2-no-access-log"
"o2-load-balancer-v2-not-multi-az","compliance","arn:aws:elasticloadbalancing:us-east-1:203471797812:loadbalancer/net/kirantest2804001/eeec641883d922e7","2020-04-28T13:12:17.140Z","Cloudticity-Fission-QA","us-east-1","o2-load-balancer-v2-not-multi-az"
"o2-load-balancer-v2-unencrypted-protocol","compliance","arn:aws:elasticloadbalancing:us-east-1:203471797812:loadbalancer/net/kirantest2804001/eeec641883d922e7","2020-04-28T13:12:17.190Z","Cloudticity-Fission-QA","us-east-1","o2-load-balancer-v2-unencrypted-protocol"
"o2-s3-logging-not-enabled","compliance","o2-elb-v2-network-kirantest2804001-access-logs","2020-04-28T13:22:06.604Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-ec2-required-tags","compliance","i-057b886df5799b6e2","2020-04-28T13:24:07.531Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-untagged-volume","compliance","vol-0d9cf6751a1a92288","2020-04-28T13:24:08.090Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-s3-default-encryption","security","o2-elb-v2-network-kirantest2804001-access-logs","2020-04-28T13:24:23.869Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket does not have default encryption configured."
"o2-ssm-unmanaged-instance","availability","i-057b886df5799b6e2","2020-04-28T13:26:18.916Z","Cloudticity-Fission-QA","us-east-1"," EC2 instance is not managed by SSM"
"o2-security-group-unrestricted-ssh","security","sg-011569e7e4ab22152","2020-04-28T13:26:20.693Z","Cloudticity-Fission-QA","us-east-1","A security group has port 22 (SSH) assigned to an open IP range."
"o2-load-balancer-v2-no-access-log","compliance","arn:aws:elasticloadbalancing:us-east-1:203471797812:loadbalancer/app/kiranapplication2804001/fb72f861de43a88c","2020-04-28T13:29:36.085Z","Cloudticity-Fission-QA","us-east-1","o2-load-balancer-v2-no-access-log"
"o2-load-balancer-v2-unencrypted-protocol","compliance","arn:aws:elasticloadbalancing:us-east-1:203471797812:loadbalancer/app/kiranapplication2804001/fb72f861de43a88c","2020-04-28T13:29:36.170Z","Cloudticity-Fission-QA","us-east-1","o2-load-balancer-v2-unencrypted-protocol"
"o2-ebs-unencrypted-volume","security","vol-0d9cf6751a1a92288","2020-04-28T13:32:08.243Z","Cloudticity-Fission-QA","us-east-1"," EBS volume tagged for PHI is not encrypted"
"o2-load-balancer-v2-unhealthy-instances","compliance","arn:aws:elasticloadbalancing:us-east-1:203471797812:loadbalancer/app/kiranapplication2804001/fb72f861de43a88c","2020-04-28T13:33:05.082Z","Cloudticity-Fission-QA","us-east-1","o2-load-balancer-v2-unhealthy-instances"
"o2-load-balancer-v2-no-access-log","compliance","arn:aws:elasticloadbalancing:us-east-1:203471797812:loadbalancer/net/network2804001/227bc16398c898bf","2020-04-28T13:40:32.196Z","Cloudticity-Fission-QA","us-east-1","o2-load-balancer-v2-no-access-log"
"o2-load-balancer-v2-not-multi-az","compliance","arn:aws:elasticloadbalancing:us-east-1:203471797812:loadbalancer/net/network2804001/227bc16398c898bf","2020-04-28T13:40:32.250Z","Cloudticity-Fission-QA","us-east-1","o2-load-balancer-v2-not-multi-az"
"o2-load-balancer-v2-unencrypted-protocol","compliance","arn:aws:elasticloadbalancing:us-east-1:203471797812:loadbalancer/net/network2804001/227bc16398c898bf","2020-04-28T13:40:32.301Z","Cloudticity-Fission-QA","us-east-1","o2-load-balancer-v2-unencrypted-protocol"
"o2-s3-logging-not-enabled","compliance","o2-elb-v2-network-network2804001-access-logs","2020-04-28T13:48:22.676Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-load-balancer-v2-unhealthy-instances","compliance","arn:aws:elasticloadbalancing:us-east-1:203471797812:loadbalancer/net/network2804001/227bc16398c898bf","2020-04-28T13:48:27.998Z","Cloudticity-Fission-QA","us-east-1","o2-load-balancer-v2-unhealthy-instances"
"o2-s3-default-encryption","security","o2-elb-v2-network-network2804001-access-logs","2020-04-28T13:51:06.589Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket does not have default encryption configured."
"o2-ec2-required-tags","compliance","i-0297665b6969cdc7a","2020-04-28T13:58:02.407Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-untagged-volume","compliance","vol-0e3d5f7a2fc061f68","2020-04-28T13:58:03.026Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-security-group-unrestricted-ssh","security","sg-02c5c3a264a0073cb","2020-04-28T14:00:22.525Z","Cloudticity-Fission-QA","us-east-1","A security group has port 22 (SSH) assigned to an open IP range."
"o2-ssm-unmanaged-instance","availability","i-0297665b6969cdc7a","2020-04-28T14:00:27.090Z","Cloudticity-Fission-QA","us-east-1"," EC2 instance is not managed by SSM"
"o2-ebs-unencrypted-volume","security","vol-0e3d5f7a2fc061f68","2020-04-28T14:07:09.967Z","Cloudticity-Fission-QA","us-east-1"," EBS volume tagged for PHI is not encrypted"
"o2-ec2-required-tags","compliance","i-0dc4d2641d8d09021","2020-04-28T14:16:51.378Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-untagged-volume","compliance","vol-0feedd2f7c042c8bf","2020-04-28T14:16:54.564Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ssm-unmanaged-instance","availability","i-0dc4d2641d8d09021","2020-04-28T14:19:15.244Z","Cloudticity-Fission-QA","us-east-1"," EC2 instance is not managed by SSM"
"o2-security-group-unrestricted-ssh","security","sg-007f2a239fcfc1863","2020-04-28T14:19:25.131Z","Cloudticity-Fission-QA","us-east-1","A security group has port 22 (SSH) assigned to an open IP range."
"o2-ec2-required-tags","compliance","i-055f973613ba9a79f","2020-04-28T14:24:07.983Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-untagged-volume","compliance","vol-0a6b853afdd9b0992","2020-04-28T14:24:11.951Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ssm-unmanaged-instance","availability","i-055f973613ba9a79f","2020-04-28T14:26:27.255Z","Cloudticity-Fission-QA","us-east-1"," EC2 instance is not managed by SSM"
"o2-security-group-unrestricted-ssh","security","sg-0f57ac3f088604ac2","2020-04-28T14:26:29.271Z","Cloudticity-Fission-QA","us-east-1","A security group has port 22 (SSH) assigned to an open IP range."
"o2-ebs-unencrypted-volume","security","vol-0feedd2f7c042c8bf","2020-04-28T14:27:07.193Z","Cloudticity-Fission-QA","us-east-1"," EBS volume tagged for PHI is not encrypted"
"o2-ebs-unencrypted-volume","security","vol-0a6b853afdd9b0992","2020-04-28T14:32:10.561Z","Cloudticity-Fission-QA","us-east-1"," EBS volume tagged for PHI is not encrypted"
"o2-ebs-untagged-volume","compliance","vol-00e8b771967995c3d","2020-04-29T06:08:11.402Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-required-tags","compliance","i-00e78c812bd4771b1","2020-04-29T06:08:13.810Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ssm-unmanaged-instance","availability","i-00e78c812bd4771b1","2020-04-29T06:10:29.341Z","Cloudticity-Fission-QA","us-east-1"," EC2 instance is not managed by SSM"
"o2-security-group-unrestricted-ssh","security","sg-09f932ec70343f70a","2020-04-29T06:10:32.370Z","Cloudticity-Fission-QA","us-east-1","A security group has port 22 (SSH) assigned to an open IP range."
"o2-ebs-unencrypted-volume","security","vol-00e8b771967995c3d","2020-04-29T06:17:40.480Z","Cloudticity-Fission-QA","us-east-1"," EBS volume tagged for PHI is not encrypted"
"o2-ebs-untagged-volume","compliance","vol-03861aa0f12c1bebb","2020-04-29T06:30:03.120Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-required-tags","compliance","i-07f2ca79a4cd3b620","2020-04-29T06:30:05.092Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-security-group-unrestricted-ssh","security","sg-01e1f9ea8f3d44fd6","2020-04-29T06:32:30.000Z","Cloudticity-Fission-QA","us-east-1","A security group has port 22 (SSH) assigned to an open IP range."
"o2-ssm-unmanaged-instance","availability","i-07f2ca79a4cd3b620","2020-04-29T06:32:38.212Z","Cloudticity-Fission-QA","us-east-1"," EC2 instance is not managed by SSM"
"o2-s3-logging-not-enabled","compliance","ashish-test34","2020-04-29T15:25:29.528Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-default-encryption","security","ashish-test34","2020-04-29T15:28:11.363Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket does not have default encryption configured."
"o2-ebs-untagged-volume","compliance","vol-081f6405072b5b551","2020-04-30T10:13:17.060Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ebs-untagged-volume","compliance","vol-0ba82fb52e01a6376","2020-04-30T10:13:18.861Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-required-tags","compliance","i-0e7846f04f6b3da4f","2020-04-30T10:13:21.344Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ssm-unmanaged-instance","availability","i-0e7846f04f6b3da4f","2020-04-30T10:15:35.348Z","Cloudticity-Fission-QA","us-east-1"," EC2 instance is not managed by SSM"
"o2-security-group-unrestricted-ssh","security","sg-00bf1deb1a9f049c2","2020-04-30T10:15:37.816Z","Cloudticity-Fission-QA","us-east-1","A security group has port 22 (SSH) assigned to an open IP range."
"o2-ebs-untagged-volume","compliance","vol-0e67b3e437bbafacf","2020-04-30T10:18:58.715Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-required-tags","compliance","i-011efa9b1b20d28bf","2020-04-30T10:19:01.466Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ssm-unmanaged-instance","availability","i-011efa9b1b20d28bf","2020-04-30T10:21:13.612Z","Cloudticity-Fission-QA","us-east-1"," EC2 instance is not managed by SSM"
"o2-security-group-unrestricted-ssh","security","sg-010006e85f1b02564","2020-04-30T10:21:19.129Z","Cloudticity-Fission-QA","us-east-1","A security group has port 22 (SSH) assigned to an open IP range."
"o2-ebs-unencrypted-volume","security","vol-0ba82fb52e01a6376","2020-04-30T10:22:10.032Z","Cloudticity-Fission-QA","us-east-1"," EBS volume tagged for PHI is not encrypted"
"o2-ec2-required-tags","compliance","i-0c51d02c429649679","2020-04-30T10:24:56.392Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-untagged-volume","compliance","vol-013dbd793e3836c75","2020-04-30T10:25:03.573Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ebs-unencrypted-volume","security","vol-0e67b3e437bbafacf","2020-04-30T10:27:10.639Z","Cloudticity-Fission-QA","us-east-1"," EBS volume tagged for PHI is not encrypted"
"o2-ssm-unmanaged-instance","availability","i-0c51d02c429649679","2020-04-30T10:27:17.138Z","Cloudticity-Fission-QA","us-east-1"," EC2 instance is not managed by SSM"
"o2-security-group-unrestricted-ssh","security","sg-0a0bc12cf93a90bab","2020-04-30T10:27:22.374Z","Cloudticity-Fission-QA","us-east-1","A security group has port 22 (SSH) assigned to an open IP range."
"o2-ebs-unencrypted-volume","security","vol-013dbd793e3836c75","2020-04-30T10:37:06.427Z","Cloudticity-Fission-QA","us-east-1"," EBS volume tagged for PHI is not encrypted"
"o2-ebs-untagged-volume","compliance","vol-012a4c4d55da45489","2020-04-30T10:41:57.824Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ebs-orphaned-volume","cost","vol-012a4c4d55da45489","2020-04-30T10:42:17.206Z","Cloudticity-Fission-QA","us-east-1","An EBS volume is not attached to an instance."
"o2-ebs-unencrypted-volume","security","vol-012a4c4d55da45489","2020-04-30T10:52:07.587Z","Cloudticity-Fission-QA","us-east-1"," EBS volume tagged for PHI is not encrypted"
"o2-s3-logging-not-enabled","compliance","kiran-orphaned-3004","2020-04-30T11:02:44.679Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-default-encryption","security","kiran-orphaned-3004","2020-04-30T11:05:00.946Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket does not have default encryption configured."
"o2-s3-logging-not-enabled","compliance","kiran300400001","2020-04-30T11:09:42.089Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-default-encryption","security","kiran300400001","2020-04-30T11:12:01.656Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket does not have default encryption configured."
"o2-iam-unassigned-user","security","AIDAS6X65HY2DGLPOVEHQ","2020-05-01T14:24:19.633Z","Cloudticity-Fission-QA","us-east-1","IAM user is not assigned to o2-Customer group."
"o2-s3-logging-not-enabled","compliance","cloudticity-us-east-1-qa","2020-05-05T06:13:56.244Z","Cloudticity-Fission-QA","us-east-1","S3 bucket does not have logging enabled"
"o2-s3-default-encryption","security","cloudticity-us-east-1-qa","2020-05-05T06:16:23.112Z","Cloudticity-Fission-QA","us-east-1","An S3 bucket does not have default encryption configured."
"o2-ebs-untagged-volume","compliance","vol-0b1d6e42299f6ff29","2020-05-05T07:05:32.452Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-required-tags","compliance","i-0b563d1db2637bec0","2020-05-05T07:05:32.504Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-security-group-unrestricted-ssh","security","sg-0192e0ea1326976b3","2020-05-05T07:07:32.083Z","Cloudticity-Fission-QA","us-east-1","A security group has port 22 (SSH) assigned to an open IP range."
"o2-ssm-unmanaged-instance","availability","i-0b563d1db2637bec0","2020-05-05T07:07:35.783Z","Cloudticity-Fission-QA","us-east-1"," EC2 instance is not managed by SSM"
"o2-ebs-unencrypted-volume","security","vol-0b1d6e42299f6ff29","2020-05-05T07:17:33.071Z","Cloudticity-Fission-QA","us-east-1"," EBS volume tagged for PHI is not encrypted"
